key,value,date
272,0,2010-06-18
272,0,2010-07-02
272,0,2010-07-16
272,0,2010-07-30
272,0,2010-08-13
272,0,2010-08-27
272,0,2010-09-10
272,0,2010-09-24
272,0,2010-10-08
272,0,2010-10-22
272,0,2010-11-05
272,0,2010-11-19
272,0,2010-12-03
272,0,2010-12-17
272,0,2010-12-31
272,0,2011-01-14
272,0,2011-01-28
272,0,2011-02-11
272,0,2011-02-25
272,0,2011-03-11
272,0,2011-03-25
272,0,2011-04-08
272,0,2011-04-22
272,0,2011-05-06
272,0,2011-05-20
272,0,2011-06-03
272,0,2011-06-17
272,0,2011-07-01
272,0,2011-07-15
272,0,2011-07-29
272,0,2011-08-12
272,0,2011-08-26
272,0,2011-09-09
272,0,2011-09-23
272,0,2011-10-07
272,0,2011-10-21
272,0,2011-11-04
272,0,2011-11-18
272,0,2011-12-02
272,0,2011-12-16
272,0,2011-12-30
272,0,2012-01-13
272,0,2012-01-27
272,0,2012-02-10
272,0,2012-02-24
272,0,2012-03-09
272,0,2012-03-23
272,0,2012-04-06
272,0,2012-04-20
272,0,2012-05-04
272,0,2012-05-18
272,0,2012-06-01
272,0,2012-06-15
272,0,2012-06-29
272,0,2012-07-13
272,0,2012-07-27
272,0,2012-08-10
272,0,2012-08-24
272,0,2012-09-07
272,0,2012-09-21
272,0,2012-10-05
272,0,2012-10-19
272,0,2012-11-02
272,0,2012-11-16
272,0,2012-11-30
272,0,2012-12-14
272,0,2012-12-28
272,0,2013-01-11
272,0,2013-01-25
272,0,2013-02-08
272,0,2013-02-22
272,0,2013-03-08
272,0,2013-03-22
272,1,2013-04-05
272,5,2013-04-19
272,4,2013-05-03
272,7,2013-05-17
272,9,2013-05-31
272,11,2013-06-14
272,9,2013-06-28
272,0,2013-07-12
272,0,2013-07-26
272,0,2013-08-09
272,0,2013-08-23
272,0,2013-09-06
272,5,2013-09-20
272,16,2013-10-04
272,15,2013-10-18
272,7,2013-11-01
272,8,2013-11-15
272,8,2013-11-29
272,4,2013-12-13
272,2,2013-12-27
272,1,2014-01-10
272,0,2014-01-24
272,0,2014-02-07
272,0,2014-02-21
272,1,2014-03-07
272,1,2014-03-21
272,0,2014-04-04
272,0,2014-04-18
272,0,2014-05-02
272,0,2014-05-16
272,0,2014-05-30
272,0,2014-06-13
272,0,2014-06-27
272,0,2014-07-11
272,0,2014-07-25
272,0,2014-08-08
272,0,2014-08-22
272,0,2014-09-05
272,0,2014-09-19
274,0,2010-03-12
274,0,2010-03-26
274,0,2010-04-09
274,0,2010-04-23
274,0,2010-05-07
274,0,2010-05-21
274,0,2010-06-04
274,0,2010-06-18
274,0,2010-07-02
274,0,2010-07-16
274,0,2010-07-30
274,0,2010-08-13
274,0,2010-08-27
274,0,2010-09-10
274,0,2010-09-24
274,0,2010-10-08
274,0,2010-10-22
274,0,2010-11-05
274,0,2010-11-19
274,0,2010-12-03
274,0,2010-12-17
274,0,2010-12-31
274,0,2011-01-14
274,0,2011-01-28
274,0,2011-02-11
274,0,2011-02-25
274,0,2011-03-11
274,0,2011-03-25
274,0,2011-04-08
274,0,2011-04-22
274,0,2011-05-06
274,0,2011-05-20
274,0,2011-06-03
274,0,2011-06-17
274,0,2011-07-01
274,0,2011-07-15
274,0,2011-07-29
274,0,2011-08-12
274,0,2011-08-26
274,0,2011-09-09
274,0,2011-09-23
274,0,2011-10-07
274,0,2011-10-21
274,0,2011-11-04
274,0,2011-11-18
274,0,2011-12-02
274,0,2011-12-16
274,0,2011-12-30
274,0,2012-01-13
274,0,2012-01-27
274,0,2012-02-10
274,0,2012-02-24
274,0,2012-03-09
274,0,2012-03-23
274,0,2012-04-06
274,0,2012-04-20
274,0,2012-05-04
274,0,2012-05-18
274,0,2012-06-01
274,0,2012-06-15
274,0,2012-06-29
274,0,2012-07-13
274,0,2012-07-27
274,0,2012-08-10
274,0,2012-08-24
274,0,2012-09-07
274,0,2012-09-21
274,0,2012-10-05
274,0,2012-10-19
274,0,2012-11-02
274,0,2012-11-16
274,0,2012-11-30
274,0,2012-12-14
274,0,2012-12-28
274,0,2013-01-11
274,0,2013-01-25
274,0,2013-02-08
274,0,2013-02-22
274,0,2013-03-08
274,0,2013-03-22
274,0,2013-04-05
274,8,2013-04-19
274,8,2013-05-03
274,0,2013-05-17
274,6,2013-05-31
274,10,2013-06-14
274,4,2013-06-28
274,0,2013-07-12
274,0,2013-07-26
274,0,2013-08-09
274,0,2013-08-23
274,0,2013-09-06
274,3,2013-09-20
274,12,2013-10-04
274,20,2013-10-18
274,11,2013-11-01
274,0,2013-11-15
274,0,2013-11-29
274,0,2013-12-13
274,0,2013-12-27
274,4,2014-01-10
274,5,2014-01-24
274,2,2014-02-07
274,7,2014-02-21
274,6,2014-03-07
274,0,2014-03-21
274,0,2014-04-04
274,0,2014-04-18
274,0,2014-05-02
274,0,2014-05-16
274,0,2014-05-30
274,0,2014-06-13
274,0,2014-06-27
274,0,2014-07-11
274,0,2014-07-25
274,0,2014-08-08
274,0,2014-08-22
274,0,2014-09-05
274,0,2014-09-19
278,0,2010-03-12
278,0,2010-03-26
278,0,2010-04-09
278,0,2010-04-23
278,0,2010-05-07
278,0,2010-05-21
278,0,2010-06-04
278,0,2010-06-18
278,0,2010-07-02
278,0,2010-07-16
278,0,2010-07-30
278,0,2010-08-13
278,0,2010-08-27
278,0,2010-09-10
278,0,2010-09-24
278,0,2010-10-08
278,0,2010-10-22
278,0,2010-11-05
278,0,2010-11-19
278,0,2010-12-03
278,0,2010-12-17
278,0,2010-12-31
278,0,2011-01-14
278,0,2011-01-28
278,0,2011-02-11
278,0,2011-02-25
278,0,2011-03-11
278,0,2011-03-25
278,0,2011-04-08
278,0,2011-04-22
278,0,2011-05-06
278,0,2011-05-20
278,0,2011-06-03
278,0,2011-06-17
278,0,2011-07-01
278,0,2011-07-15
278,0,2011-07-29
278,0,2011-08-12
278,0,2011-08-26
278,0,2011-09-09
278,0,2011-09-23
278,0,2011-10-07
278,0,2011-10-21
278,0,2011-11-04
278,0,2011-11-18
278,0,2011-12-02
278,0,2011-12-16
278,0,2011-12-30
278,0,2012-01-13
278,0,2012-01-27
278,0,2012-02-10
278,0,2012-02-24
278,0,2012-03-09
278,0,2012-03-23
278,0,2012-04-06
278,0,2012-04-20
278,0,2012-05-04
278,0,2012-05-18
278,0,2012-06-01
278,0,2012-06-15
278,0,2012-06-29
278,0,2012-07-13
278,0,2012-07-27
278,0,2012-08-10
278,0,2012-08-24
278,0,2012-09-07
278,0,2012-09-21
278,0,2012-10-05
278,0,2012-10-19
278,0,2012-11-02
278,0,2012-11-16
278,0,2012-11-30
278,0,2012-12-14
278,0,2012-12-28
278,0,2013-01-11
278,0,2013-01-25
278,0,2013-02-08
278,0,2013-02-22
278,0,2013-03-08
278,0,2013-03-22
278,0,2013-04-05
278,0,2013-04-19
278,0,2013-05-03
278,5,2013-05-17
278,15,2013-05-31
278,11,2013-06-14
278,1,2013-06-28
278,0,2013-07-12
278,0,2013-07-26
278,0,2013-08-09
278,0,2013-08-23
278,0,2013-09-06
278,22,2013-09-20
278,32,2013-10-04
278,12,2013-10-18
278,3,2013-11-01
278,2,2013-11-15
278,1,2013-11-29
278,0,2013-12-13
278,0,2013-12-27
278,1,2014-01-10
278,1,2014-01-24
278,1,2014-02-07
278,1,2014-02-21
278,0,2014-03-07
278,0,2014-03-21
278,0,2014-04-04
278,0,2014-04-18
278,0,2014-05-02
278,0,2014-05-16
278,0,2014-05-30
278,0,2014-06-13
278,0,2014-06-27
278,0,2014-07-11
278,0,2014-07-25
278,0,2014-08-08
278,0,2014-08-22
278,0,2014-09-05
278,0,2014-09-19
306,0,2010-03-12
306,0,2010-03-26
306,0,2010-04-09
306,0,2010-04-23
306,0,2010-05-07
306,0,2010-05-21
306,0,2010-06-04
306,0,2010-06-18
306,0,2010-07-02
306,0,2010-07-16
306,0,2010-07-30
306,0,2010-08-13
306,0,2010-08-27
306,0,2010-09-10
306,0,2010-09-24
306,0,2010-10-08
306,0,2010-10-22
306,0,2010-11-05
306,0,2010-11-19
306,0,2010-12-03
306,0,2010-12-17
306,0,2010-12-31
306,0,2011-01-14
306,0,2011-01-28
306,0,2011-02-11
306,0,2011-02-25
306,0,2011-03-11
306,0,2011-03-25
306,0,2011-04-08
306,0,2011-04-22
306,0,2011-05-06
306,0,2011-05-20
306,0,2011-06-03
306,0,2011-06-17
306,0,2011-07-01
306,0,2011-07-15
306,0,2011-07-29
306,0,2011-08-12
306,0,2011-08-26
306,0,2011-09-09
306,0,2011-09-23
306,0,2011-10-07
306,0,2011-10-21
306,0,2011-11-04
306,0,2011-11-18
306,0,2011-12-02
306,0,2011-12-16
306,0,2011-12-30
306,0,2012-01-13
306,0,2012-01-27
306,0,2012-02-10
306,0,2012-02-24
306,0,2012-03-09
306,0,2012-03-23
306,0,2012-04-06
306,0,2012-04-20
306,0,2012-05-04
306,0,2012-05-18
306,0,2012-06-01
306,0,2012-06-15
306,0,2012-06-29
306,0,2012-07-13
306,0,2012-07-27
306,0,2012-08-10
306,0,2012-08-24
306,0,2012-09-07
306,0,2012-09-21
306,0,2012-10-05
306,0,2012-10-19
306,0,2012-11-02
306,0,2012-11-16
306,0,2012-11-30
306,0,2012-12-14
306,0,2012-12-28
306,0,2013-01-11
306,0,2013-01-25
306,0,2013-02-08
306,0,2013-02-22
306,0,2013-03-08
306,0,2013-03-22
306,0,2013-04-05
306,0,2013-04-19
306,0,2013-05-03
306,0,2013-05-17
306,0,2013-05-31
306,0,2013-06-14
306,0,2013-06-28
306,0,2013-07-12
306,0,2013-07-26
306,10,2013-08-09
306,72,2013-08-23
306,125,2013-09-06
306,93,2013-09-20
306,97,2013-10-04
306,83,2013-10-18
306,45,2013-11-01
306,50,2013-11-15
306,36,2013-11-29
306,28,2013-12-13
306,16,2013-12-27
306,6,2014-01-10
306,13,2014-01-24
306,13,2014-02-07
306,5,2014-02-21
306,10,2014-03-07
306,8,2014-03-21
306,0,2014-04-04
306,0,2014-04-18
306,0,2014-05-02
306,0,2014-05-16
306,0,2014-05-30
306,0,2014-06-13
306,0,2014-06-27
306,0,2014-07-11
306,0,2014-07-25
306,0,2014-08-08
306,0,2014-08-22
306,0,2014-09-05
306,0,2014-09-19
338,0,2010-03-12
338,0,2010-03-26
338,0,2010-04-09
338,0,2010-04-23
338,0,2010-05-07
338,0,2010-05-21
338,0,2010-06-04
338,0,2010-06-18
338,0,2010-07-02
338,0,2010-07-16
338,0,2010-07-30
338,0,2010-08-13
338,0,2010-08-27
338,0,2010-09-10
338,0,2010-09-24
338,0,2010-10-08
338,0,2010-10-22
338,0,2010-11-05
338,0,2010-11-19
338,0,2010-12-03
338,0,2010-12-17
338,0,2010-12-31
338,0,2011-01-14
338,0,2011-01-28
338,0,2011-02-11
338,0,2011-02-25
338,0,2011-03-11
338,0,2011-03-25
338,0,2011-04-08
338,0,2011-04-22
338,0,2011-05-06
338,0,2011-05-20
338,0,2011-06-03
338,0,2011-06-17
338,0,2011-07-01
338,0,2011-07-15
338,0,2011-07-29
338,0,2011-08-12
338,0,2011-08-26
338,0,2011-09-09
338,0,2011-09-23
338,0,2011-10-07
338,0,2011-10-21
338,0,2011-11-04
338,0,2011-11-18
338,0,2011-12-02
338,0,2011-12-16
338,0,2011-12-30
338,0,2012-01-13
338,0,2012-01-27
338,0,2012-02-10
338,0,2012-02-24
338,0,2012-03-09
338,0,2012-03-23
338,0,2012-04-06
338,0,2012-04-20
338,0,2012-05-04
338,0,2012-05-18
338,0,2012-06-01
338,0,2012-06-15
338,0,2012-06-29
338,0,2012-07-13
338,0,2012-07-27
338,0,2012-08-10
338,0,2012-08-24
338,0,2012-09-07
338,0,2012-09-21
338,0,2012-10-05
338,0,2012-10-19
338,0,2012-11-02
338,0,2012-11-16
338,0,2012-11-30
338,0,2012-12-14
338,0,2012-12-28
338,0,2013-01-11
338,0,2013-01-25
338,0,2013-02-08
338,0,2013-02-22
338,0,2013-03-08
338,0,2013-03-22
338,0,2013-04-05
338,0,2013-04-19
338,0,2013-05-03
338,0,2013-05-17
338,0,2013-05-31
338,0,2013-06-14
338,0,2013-06-28
338,0,2013-07-12
338,0,2013-07-26
338,0,2013-08-09
338,0,2013-08-23
338,0,2013-09-06
338,0,2013-09-20
338,0,2013-10-04
338,0,2013-10-18
338,0,2013-11-01
338,45,2013-11-15
338,193,2013-11-29
338,271,2013-12-13
338,270,2013-12-27
338,319,2014-01-10
338,345,2014-01-24
338,335,2014-02-07
338,320,2014-02-21
338,331,2014-03-07
338,401,2014-03-21
338,305,2014-04-04
338,258,2014-04-18
338,306,2014-05-02
338,206,2014-05-16
338,81,2014-05-30
338,8,2014-06-13
338,8,2014-06-27
338,0,2014-07-11
338,0,2014-07-25
338,0,2014-08-08
338,0,2014-08-22
338,0,2014-09-05
338,75,2014-09-19
